procedure_code,long_description,short_description,procedure_code_key,gold_run_id,gold_processed_timestamp
G2070,"Medication assisted treatment, buprenorphine (implant insertion); weekly bundle including dispensing and/or administration, substance use counseling, individual and group therapy, and toxicology testing if performed (provision of the services by a medicare-enrolled opioid treatment program)",Med assist tx implant,bf43d09abba2076925a40e071e08af45f11cbd526da598fb57c8b7d12b81c3d4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2074,"Medication assisted treatment, weekly bundle not including the drug, including substance use counseling, individual and group therapy, and toxicology testing if performed (provision of the services by a medicare-enrolled opioid treatment program)",Med assist tx no drug,cccef590ac95b12f01ef4ffe5bbe81ba4a5cadf1bc8b7bcd14d76cdfe439b60a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2083,"Office or other outpatient visit for the evaluation and management of an established patient that requires the supervision of a physician or other qualified health care professional and provision of  greater than 56 mg esketamine nasal self-administration, includes 2 hours post-administration observation","Visit esketamine, > 56m",4c6b9261e3f7a33c51014aa3c5aa66efde11d766578efe7e43d4b8894e9de89b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2088,"Office-based treatment for opioid use disorder, including care coordination, individual therapy and group therapy and counseling; each additional 30 minutes beyond the first 120 minutes (list separately in addition to code for primary procedure)","Off base opioid tx, add30",3d8aadbb20515d6471d447db52b017fa595af915b73eb1d03a8dae13bf673922,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2148,Performance met: multimodal pain management was used,Mpm used,8462a357e6a7e76d1bd6ebe647ae7281d50f4bce5efdf9374b5c66ce08040c7f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2157,"Patients received both the 13-valent pneumococcal conjugate vaccine and the 23-valent pneumococcal polysaccharide vaccine at least 12 months apart, with the first occurrence after the age of 60 before or during the measurement period",Pneum vacc 12 mo 60+,3ed7d774a581191b4eecc10e740d670c1a96a97557f18915e5e96d37919327a4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2166,"Patient refused to participate at admission and/or discharge; patient unable to complete the neck fs prom at admission or discharge due to cognitive deficit, visual deficit, motor deficit, language barrier, or low reading level, and a suitable proxy/recorder is not available; patient self-discharged early; medical reason",No pt adm dx no neck fs prom,a6a0af0e2337b2604086228d7d3f7c389707f48904266c72b4ca62a39085fdb7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2210,"Risk-adjusted functional status change residual score for the neck impairment not measured because the patient did not complete the neck fs prom at initial evaluation and/or near discharge, reason not given",No neck fs prom no rsn,44033751248e8e50cca6d02518cc31fbdc32046cee77e42c7e167f836d0a42aa,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6027,"Anoscopy, high resolution (hra) (with magnification and chemical agent enhancement); diagnostic, including collection of specimen(s) by brushing or washing when performed",Anoscopy hra w/spec collect,19faab1e58c89bc469ec2bbe10fce506c750805ec1dbee92d4b68e0c7a1d252a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6028,"Anoscopy, high resolution (hra) (with magnification and chemical agent enhancement); with biopsy(ies)",Anoscopy hra w/biopsy,effb810fb3af640286edb9f851da97dcff67444a528e2ac1016add98ab72fd9e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6052,Meprobamate,Assay of meprobamate,464b1610abd71a572784cef51c61430a0ed8ce7a22851ea694f75fcec114d8a7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6057,Phenothiazine,Assay of phenothiazine,42c18ad9b68b5dda3feabf104e2f8d8ded425997661674d1397a8b604d080be6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8396,Left ventricular ejection fraction (lvef) not performed or documented,Lvef not performed,c1b1f7d911ab2f8831ecca55e536ca721d3335e2103163b05365087b5d99a601,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8418,Bmi is documented below normal parameters and a follow-up plan is documented,Calc bmi blw low param f/u,978fa01a3b1ecba3496210a10767eb0496f597af7b7b97b0739ef95b6fb98c33,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8536,"No documentation of an elder maltreatment screen, reason not given",No doc elder mal scrn,9051ab264739c4fbca70f3968093807ff61412957e832242f002db43df1f5ed4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8561,Patient is not eligible for the referral for otologic evaluation for patients with a history of active drainage measure,Pt inelig for ref oto eval,be4f595ffcbff75351a4048fe3f3de3df07f5c6bf94ed0b57c50f108e903a498,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8698,"Antithrombotic therapy was not prescribed at discharge, reason not given",Antithromb no presc no reas,653b4728673a6b8afef96aec730a12660dc892c31463f35ba32ec2977de99bf3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8717,"Spkt/v less than 1.2 (single-pool clearance of urea [kt] / volume [v]), reason not given",Less 1.2 kt/v,3a2dacd3a0c5bf5313a8c3d15646c08cfa3fbc0d8a0dda6b1045f5aac6b8d239,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8732,"No documentation of pain assessment, reason not given",No doc of pain,039a10ef397b9117f5580429199109574d2f29353d23544cce29b28ff3f515dc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8761,All quality actions for the applicable measures in the dementia measures group have been performed for this patient,Dementia mg qual act perform,5a0e25fa8921d443ed3b517c3ea7120f32efb156662a9676722db30e8142826a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8783,"Normal blood pressure reading documented, follow-up not required",Bp scrn perf rec interval,f2edb9666350ad38f225575e04a5708a07df4f27cf0e33d9d6ca881bdab72890,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8874,Excised tissue not evaluated by imaging intraoperatively to confirm successful inclusion of targeted lesion,Tissue not image intraop,8df666c48c74edad44d8050b34609d6db50117457fb139663dfcf687df84911c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8898,I intend to report the chronic obstructive pulmonary disease (copd) measures group,Copd measures group,375818862631dc1d6fe026fb4242f3c8368a4c9fae930429c1014265ab945687,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8900,I intend to report the sleep apnea measures group,Obstructive sleep apnea mg,2ba932ac76b43a9e863343bddb3e6630af0ba3fc29a91cf28edf537accdaf904,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8925,"Spirometry test results demonstrate fev1 >= 60% fev1/fvc >= 70%, predicted or patient does not have copd symptoms",Spir fev1/fvc>=60% & no copd,b00e8470a7b08fe08cc6bc1ad2ecd4fbf7e42b57ce3539876ee27e209a2cd468,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8926,"Spirometry test not performed or documented, reason not given",Spiro no perf or doc,94df3bc62e2a078e8e968d5590c0bc53db3c91f3bf9c0fd546cdd948a3857fa7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8946,"Minimally invasive biopsy method attempted but not diagnostic of breast cancer (e.g., high risk lesion of breast such as atypical ductal hyperplasia, lobular neoplasia, atypical lobular hyperplasia, lobular carcinoma in situ, atypical columnar hyperplasia, flat epithelial atypia, radial scar, complex sclerosing lesion, papillary lesion, or any lesion with spindle cells)",Mibm but no dx of breast ca,2c00f7ba18276232faeff4e3077ad169baeadec1bf87c98784277711be84f4e7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8950,"Pre-hypertensive or hypertensive blood pressure reading documented, and the indicated follow-up is documented","Pre-htn or htn doc, f/u indc",b0d584e7c11a932916c1ecbdb4580f180fc528c50fffcfe8d89f926639c775e9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8957,Patient not receiving maintenance hemodialysis in an outpatient dialysis facility,Pt no hedia in outpt fac,fc5d43e3b04d529c695dfd6eb2e5cb2592581529c0f2f61aa1579ea97d132607,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8969,"Documentation of patient reason(s) for not prescribing warfarin or another oral anticoagulant that is fda approved for the prevention of thromboembolism (e.g., patient choice of having atrial appendage device placed)",Doc pt rsn no presc warf/fda,dd68410ecb1de12252b35ef8a4f6e8a71d791742b349ad5727c3fa818ac65e87,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8981,"Changing & maintaining body position functional limitation, current status, at therapy episode outset and at reporting intervals",Body pos current status,23ae61a4e02ef2c630a8cdc697a3e6911085f23d252f4860601ea6e938f7ec2d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8992,"Other physical or occupational therapy primary functional limitation, discharge status, at discharge from therapy or to end reporting",Other pt/ot  d/c status,4bf226c500c7f7f08868bc7f9cd590213d49e3dd57a7933889dfc60415554f00,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9052,Oncology; primary focus of visit; surveillance for disease recurrence for patient who has completed definitive cancer-directed therapy and currently lacks evidence of recurrent disease; cancer directed therapy might be considered in the future (for use in a medicare-approved demonstration project),Onc surveillance for disease,6da3833741eba1634178461d59129c8a3abfb4b41be7dbe481ac725fa0ddb73b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9065,"Oncology; disease status; limited to non-small cell lung cancer; extent of disease initially established as stage iii a (prior to neo-adjuvant therapy, if any) with no evidence of disease progression, recurrence, or metastases (for use in a medicare-approved demonstration project)",Onc dx nsclc stg3a no progre,c9c0fec116e48e52d0b3dc2a0c68d853da25e930779d23d895959ecaa7cce7b3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9072,"Oncology; disease status; invasive female breast cancer (does not include ductal carcinoma in situ); adenocarcinoma as predominant cell type; stage i, or stage iia-iib; or t3, n1, m0; and er and pr negative; with no evidence of disease progression, recurrence, or metastases (for use in a medicare-approved demonstration project)",Onc dx brst stg1-2 noprogres,364cfada4ea5cf05afe6086ed0164693b9f46d7d47f8fce4f29713b833d9fcc6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9080,"Oncology; disease status; prostate cancer, limited to adenocarcinoma; after initial treatment with rising psa or failure of psa decline (for use in a medicare-approved demonstration project)",Onc dx prostate w/rise psa,3d18b6428a8c0dcbc0c47c1a308519624cbe6cb6f4944eea1fc1ff87fd2675c0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9089,"Oncology; disease status; colon cancer, limited to invasive cancer, adenocarcinoma as predominant cell type; extent of disease unknown, staging in progress, or not listed (for use in a medicare-approved demonstration project)",Onc dx colon extent unknown,1350e49d812ded54b3cce14a6764ce6d56a7436875b7fc56264c8fb905c746fc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9092,"Oncology; disease status; rectal cancer, limited to invasive cancer, adenocarcinoma as predominant cell type; extent of disease initially established as t1-3, n1-2, m0 (prior to neo-adjuvant therapy, if any) with no evidence of disease progression, recurrence or metastases (for use in a medicare-approved demonstration project)","Onc dx rectal t1-3,n1-2noprg",2e0c1cb2eac7fcecdf7db6da8534b38ccd430b9707a8c132409b035042159aed,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9095,"Oncology; disease status; rectal cancer, limited to invasive cancer, adenocarcinoma as predominant cell type; extent of disease unknown, staging in progress, or not listed (for use in a medicare-approved demonstration project)",Onc dx rectal extent unknwn,c9b1a52dce1ea8df0e584a4d48aef9babaf9f58a70f5e7f75292563f1f436468,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9103,"Oncology; disease status; gastric cancer, limited to adenocarcinoma as predominant cell type; clinical or pathologic m1 at diagnosis, metastatic, locally recurrent, or progressive (for use in a medicare-approved demonstration project)",Onc dx gastric recurrent,7e9858ae25a6f24cc410c75f47821c84834879a51a3b3c441388d796c4491487,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9114,"Oncology; disease status; ovarian cancer, limited to epithelial cancer; pathologic stage ia-b (grade 2-3); or stage ic (all grades); or stage ii; without evidence of disease progression, recurrence, or metastases (for use in a medicare-approved demonstration project)",Onc dx ovarian stg1a-b or 2,da506b8f38b67e66c7003905caeea8c8de54772a21e66ce1adb98e5aac233128,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9136,"Oncology; disease status; non-hodgkin's lymphoma, transformed from original cellular diagnosis to a second cellular classification (for use in a medicare-approved demonstration project)",Onc dx nhl trans to lg bcell,fabeaefae56b8125b4c2de05ee0f070640ffaa42d51ce704d56cb5e5ee8ac3a9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9140,"Frontier extended stay clinic demonstration; for a patient stay in a clinic approved for the cms demonstration project; the following measures should be present: the stay must be equal to or greater than 4 hours; weather or other conditions must prevent transfer or the case falls into a category of monitoring and observation cases that are permitted by the rules of the demonstration; there is a maximum frontier extended stay clinic (fesc) visit of 48 hours, except in the case when weather or other conditions prevent transfer; payment is made on each period up to 4 hours, after the first 4 hours",Frontier extended stay demo,acd71f9615c628273a7f4a198f040669f7540f20e01cf7be1354f39b60be90cf,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9159,"Spoken language comprehension functional limitation, current status at therapy episode outset and at reporting intervals",Lang comp current status,bb1b5d93e55dbc82b9f775a1eb24cf3a284f115924b01a0e42500d6735350f37,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9168,"Memory functional limitation, current status at therapy episode outset and at reporting intervals",Memory current status,5cdc2f1186054fc09dbca41d98ebc389480817ed24db3c8baf4820d4c1973889,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9171,"Voice functional limitation, current status at therapy episode outset and at reporting intervals",Voice current status,81edcf743a42c9b722646abde397f168bf8b543fa0632f9643f93d3a9fa6de0f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9194,Patient with a diagnosis of major depression documented as being treated with antidepressant medication during the entire 180 day (6 month) continuation treatment phase,Mdd pt treated for 180d,90e36c992dfc4b16092d42b9f055729bfd1ffbe2e8a3b3102efa2c555bc57428,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9208,"Hepatitis c genotype testing was not documented as performed within 12 months prior to initiation of antiviral treatment for hepatitis c, reason not given",No reason for no hep c geno,55c4e376f3859fffd9cc12b5773c35e8b19512aaefae563f68e97b6e4004c896,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9211,"Hepatitis c quantitative rna testing was not documented as performed between 4-12 weeks after the initiation of antiviral treatment, reason not given",No hepc rna after med no rsn,e38ae281a504bdf5829882a8daf882574cd63e644b2b94bcb88ce926cfe7e63e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9219,"Pneumocystis jiroveci pneumonia prophylaxis not prescribed within 3 months of low cd4+ cell count below 200 cells/mm3 for medical reason (i.e., patient's cd4+ cell count above threshold within 3 months after cd4+ cell count below threshold, indicating that the patient's cd4+ levels are within an acceptable range and the patient does not require pcp prophylaxis)",No oder pjp for med reason,28e1adb7837d44a24244c10f16f4562a7a0525b27a04211e9fc6a4a571def6d5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9221,Pneumocystis jiroveci pneumonia prophlaxis prescribed,Pjp proph prescribed,f54206173ce62093b0470e2bef5965e8628cb73889d80e34d8acd8b8ccee2ba8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9268,Documentation of patient with one or more complications within 90 days,Doc comp or mort w in 90d,311ac902f71dd279573e9d751a34541bf0498ae81d0cb389cbff7982ccdd64f4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9269,Documentation of patient without one or more complications and without mortality within 30 days,Doc no comp or mort w in 30d,1463aad0885946cad6c385ebc55e1e9710956ddeaa23e2e6b41dfbefccc99c85,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9299,"Patients who are not evaluated for venous thromboembolic and cardiovascular risk factors within 30 days prior to the procedure (e.g., history of dvt, pe, mi, arrhythmia and stroke, reason not given)",No eval risk vte card prior,e350c2da030feaca4de17ab2b0e666b9b35835998f134d13728b7afc54cc3a2c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9301,Patients who had the prophylactic antibiotic completely infused prior to the inflation of the proximal tourniquet,Doc compl inf antibio,38349cfc6f482faf2e25a2d9ee6366c77c878f0ad66256eee6612da26e42f6b3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
