DIAGNOSIS_CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,diagnosis_code_key,gold_run_id,gold_processed_timestamp
V530XXD,"Driver of pk-up/van inj pk-up truck, pk-up/van nontraf, subs","Driver of pick-up truck or van injured in collision with car, pick-up truck or van in nontraffic accident, subsequent encounter",86edee31ead5f16208ec17749d9e53a10184e3af83a8e5866adbfee2f552bb66,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V532XXA,"Prsn outsd pk-up/van inj pk-up truck,pk-up/van nontraf, init","Person on outside of pick-up truck or van injured in collision with car, pick-up truck or van in nontraffic accident, initial encounter",36fc3b2fac7f6a45656c02af1042bf0f7c09c4537b269975cdc93f86781a9860,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V532XXS,"Prsn outsd pk-up/van inj pk-up truck,pk-up/van nontraf, sqla","Person on outside of pick-up truck or van injured in collision with car, pick-up truck or van in nontraffic accident, sequela",7031c934e33ff132a544eb09975bf2141cb8535633c230581afeb293da1520c1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V534XXS,"Prsn brd/alit pk-up/van inj pk-up truck, pk-up/van, sequela","Person boarding or alighting a pick-up truck or van injured in collision with car, pick-up truck or van, sequela",9e05385d8789cc47af8e3a0648462aaf99421f5f813a286106df8c4a9d95d2b9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V536XXD,"Pasngr in pk-up/van inj pk-up truck, pk-up/van in traf, subs","Passenger in pick-up truck or van injured in collision with car, pick-up truck or van in traffic accident, subsequent encounter",a64d0d43fa876aad64ddd841a6b077aaffc7f71a9f862fd122fb42b2f8d0e86c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V539XXA,"Occup of pk-up/van inj pk-up truck, pk-up/van in traf, init","Unspecified occupant of pick-up truck or van injured in collision with car, pick-up truck or van in traffic accident, initial encounter",dd507d340dbf445c910e2e0b6e3cbfcf3682070cc82e6661e92419ef27665997,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V553XXD,"Occup of pk-up/van inj in clsn w rail trn/veh nontraf, subs","Unspecified occupant of pick-up truck or van injured in collision with railway train or railway vehicle in nontraffic accident, subsequent encounter",1a063b332656e4c797e73d3244b9ff7ffbd2790d381b52de144a1a40cda1c248,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V574XXA,"Prsn brd/alit pk-up/van inj in clsn w statnry object, init","Person boarding or alighting a pick-up truck or van injured in collision with fixed or stationary object, initial encounter",1428d312dbafb25f608199930ec8f760b97268fcead8df05ae8295074ac895ce,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V582XXA,"Prsn outsd pk-up/van inj in nonclsn trnsp acc nontraf, init","Person on outside of pick-up truck or van injured in noncollision transport accident in nontraffic accident, initial encounter",d218e806cbf6d6b68b958a14314775508566d197089cd22c7fd62c823403100e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V587XXA,"Prsn outsd pk-up/van inj in nonclsn trnsp acc in traf, init","Person on outside of pick-up truck or van injured in noncollision transport accident in traffic accident, initial encounter",fab3929fad938b7fe160505b79ccc1e210c30c955f79eab13b268c777aea3245,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V5949XS,"Driver of pk-up/van inj in clsn w oth mv in traf, sequela","Driver of pick-up truck or van injured in collision with other motor vehicles in traffic accident, sequela",a30c7d8a7093e2261f27ba45cbae9b271560d88f4e6e4f68a3b4f000a6276508,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V599XXD,"Occupant (driver) of pk-up/van injured in unsp traf, subs","Occupant (driver) (passenger) of pick-up truck or van injured in unspecified traffic accident, subsequent encounter",7ee492a9f46d39ebcfdcc079651d8296d523049790b4f9a693f67c9ef7c098e2,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V600XXA,"Driver of hv veh injured in clsn w ped/anml nontraf, init","Driver of heavy transport vehicle injured in collision with pedestrian or animal in nontraffic accident, initial encounter",7eaae8d31203a1515605e6722116c8baeb1b100594d55ba62a455ab25cd439ae,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V601XXS,"Pasngr in hv veh injured in clsn w ped/anml nontraf, sequela","Passenger in heavy transport vehicle injured in collision with pedestrian or animal in nontraffic accident, sequela",c080d0f668427ee430d26f8900fba0e85e9fde386a712d8744efdc0614f62340,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V606XXD,"Passenger in hv veh injured in clsn w ped/anml in traf, subs","Passenger in heavy transport vehicle injured in collision with pedestrian or animal in traffic accident, subsequent encounter",c898b3886227038e7b2ca52fce0d3770cbfc56389b588639b97945d4ff96b79e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V615XXS,"Driver of hv veh injured in clsn w pedl cyc in traf, sequela","Driver of heavy transport vehicle injured in collision with pedal cycle in traffic accident, sequela",dfc6d5b45cef28cbbce543c84df4641f167c7900df4e383a43b4facb3010e9d8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V629XXS,"Occup of hv veh inj in clsn w 2/3-whl mv in traf, sequela","Unspecified occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",a8611af12775d3e806371d341127a1dc6d5bac82e55493f9d013edbdadbbba80,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V631XXS,"Pasngr in hv veh inj pk-up truck, pk-up/van nontraf, sequela","Passenger in heavy transport vehicle injured in collision with car, pick-up truck or van in nontraffic accident, sequela",78e62ed21e3237e0e3ae70483295bb2aece4a43b5d401a5f27cc4d6d4b56c251,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V636XXD,"Pasngr in hv veh inj pick-up truck, pk-up/van in traf, subs","Passenger in heavy transport vehicle injured in collision with car, pick-up truck or van in traffic accident, subsequent encounter",3342fa9919977fd72ca4bee26ab1a2fdf82d766f826bf2c273e05e369bf7796b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V642XXS,"Person outside hv veh inj in clsn w hv veh nontraf, sequela","Person on outside of heavy transport vehicle injured in collision with heavy transport vehicle or bus in nontraffic accident, sequela",a8b44847b565847f7a953b91fe576bc8c169e111253d8073a635dcda9d8cedd3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V649XXS,"Occup of hv veh injured in clsn w hv veh in traf, sequela","Unspecified occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus in traffic accident, sequela",402cbbae8599c61e9a267a2452c283a9532be9df222a7d6d22d7a1a453c3bad8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V650XXS,"Driver of hv veh inj in clsn w rail trn/veh nontraf, sequela","Driver of heavy transport vehicle injured in collision with railway train or railway vehicle in nontraffic accident, sequela",30e2dd5fbd8f7a05089e45906fd1d94eb3672b126935537a8e79da0eeba76dc1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V666XXD,"Pasngr in hv veh inj in clsn w nonmtr vehicle in traf, subs","Passenger in heavy transport vehicle injured in collision with other nonmotor vehicle in traffic accident, subsequent encounter",c4cc42ca9443653ca9ae47bd35f3eca71fc5390aeb969f5eab93ce50e3738d1d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V670XXS,"Driver of hv veh inj in clsn w statnry object nontraf, sqla","Driver of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, sequela",8a87736627339442d77b7192b7d549c7a6517b5308d6cfa9e48fcb50a0b1dc96,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V677XXA,"Person outsd hv veh inj in clsn w statnry obj in traf, init","Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, initial encounter",37dae2af4604db1b81011c503293dafd2b0e539a5db5995cdb2f80c609c10168,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V682XXD,"Person outside hv veh inj in nonclsn trnsp acc nontraf, subs","Person on outside of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, subsequent encounter",4e4b2de7611a326ee4f4f52fd19432589fb46041dbfe4ebf5d8488145faf904b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V682XXS,"Person outsd hv veh inj in nonclsn trnsp acc nontraf, sqla","Person on outside of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, sequela",2737e093489e71b0ed0c01b25a93a19af9be2486f20085cec070b8e7c196c110,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V6909XD,"Driver of hv veh injured in collision w oth mv nontraf, subs","Driver of heavy transport vehicle injured in collision with other motor vehicles in nontraffic accident, subsequent encounter",2cddaa84f2848437e27088e33c9c649763162250bcc4200e4a598780eeba38cc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V6920XS,"Occup of hv veh injured in clsn w unsp mv nontraf, sequela","Unspecified occupant of heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident, sequela",3bac13b2677649c838e0f01424478c3f2eda57ed3c8b85522bbcefc91825bb2f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V6940XA,"Driver of hv veh injured in clsn w unsp mv in traf, init","Driver of heavy transport vehicle injured in collision with unspecified motor vehicles in traffic accident, initial encounter",f77accb96f8077bc02b2de595692565c38e3adead574c46ba432be0034edf61a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V6949XD,"Driver of hv veh injured in collision w oth mv in traf, subs","Driver of heavy transport vehicle injured in collision with other motor vehicles in traffic accident, subsequent encounter",f356e08d30b6ec2e5b46268ebb5cc436890220d2352eab3976ce363bcb6955cb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V6960XD,"Occup of hv veh injured in collision w unsp mv in traf, subs","Unspecified occupant of heavy transport vehicle injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter",d975b7ff4afbf75bf5ab18a29e632dc3221f7b2bcd664ae2dce3852d872d91f8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V707XXA,"Person outside bus injured in clsn w ped/anml in traf, init","Person on outside of bus injured in collision with pedestrian or animal in traffic accident, initial encounter",fdc03481e4d04a2ea25eac4b7496712fdbcfc3f040bfc937a3ac52fdcb201087,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V711XXA,"Passenger on bus injured in clsn w pedl cyc nontraf, init","Passenger on bus injured in collision with pedal cycle in nontraffic accident, initial encounter",ac64989edea48232248c13b069ab4644978d185a4c26bb420550e36564a28d45,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V713XXD,"Occup of bus injured in collision w pedl cyc nontraf, subs","Unspecified occupant of bus injured in collision with pedal cycle in nontraffic accident, subsequent encounter",bc6ec6c0c1c918825e550834bfafeed734a3c5c9435d0999ecec23da8cff4058,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V714XXD,"Prsn brd/alit from bus injured in collision w pedl cyc, subs","Person boarding or alighting from bus injured in collision with pedal cycle, subsequent encounter",b3937d78783d1c6e5931ebcad694756c64e26ecf16e3ea09050fe3249b2a958e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V715XXA,"Driver of bus injured in collision w pedl cyc in traf, init","Driver of bus injured in collision with pedal cycle in traffic accident, initial encounter",04f707f56001bc42d700334c97222ece2a34085a861ade0cc460d48023d1e743,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V725XXS,"Driver of bus injured in clsn w 2/3-whl mv in traf, sequela","Driver of bus injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",661fa9ca7f10ae5246a080eb0ed64971201d058951f2d1461bfdb2901f120a5b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V726XXA,"Passenger on bus injured in clsn w 2/3-whl mv in traf, init","Passenger on bus injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",ef95c3b1e893e62599d22b77a8ef2745ffc677517d3d9836d605f8ee2813041d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V730XXS,"Driver of bus inj pick-up truck, pk-up/van nontraf, sequela","Driver of bus injured in collision with car, pick-up truck or van in nontraffic accident, sequela",80735a1702129391f995ffba59bb5d05f1a09df03a6779f489d39b0d839b5040,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V754XXD,"Prsn brd/alit from bus injured in clsn w rail trn/veh, subs","Person boarding or alighting from bus injured in collision with railway train or railway vehicle, subsequent encounter",f20dcccc52bbf717aaa2b45a17553384566ab71a089b77af8a9206069c506a2c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V764XXA,"Prsn brd/alit from bus inj in clsn w nonmtr vehicle, init","Person boarding or alighting from bus injured in collision with other nonmotor vehicle, initial encounter",6d68e5540cd9c3b3013fe4404239361cb5194923b84b3178c0eebf5449b2f2b3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V775XXA,"Driver of bus injured in clsn w statnry object in traf, init","Driver of bus injured in collision with fixed or stationary object in traffic accident, initial encounter",497e0877f284e5924b100bf354f040a31c1de967730b7dc9ed1176f849995dda,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V781XXD,"Pasngr on bus injured in nonclsn trnsp acc nontraf, subs","Passenger on bus injured in noncollision transport accident in nontraffic accident, subsequent encounter",6c1ed2953721f8cbce19069fc90482022082147ac20f1de67667047c21bc149a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V7909XD,"Driver of bus injured in collision w oth mv nontraf, subs","Driver of bus injured in collision with other motor vehicles in nontraffic accident, subsequent encounter",1da5bc1a7edc639d659f9af3a3e7391cac1b8ff5e01a5a2e7f092ed23aa6603e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V7988XA,"Bus occupant (driver) injured in oth transport acc, init","Bus occupant (driver) (passenger) injured in other specified transport accidents, initial encounter",8eaee280d65492939a6fc2c00ca877b47d7ceba52a044297bc2b3a6fa0e397c6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V8061XS,"Animal-rider injured in collision w rail trn/veh, sequela","Animal-rider injured in collision with railway train or railway vehicle, sequela",710530b0f9a52802b392a0d919bc1a30b918f4cd4fe43ee241fa76468e0e687d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V8082XD,"Occ of anml-drn vehicle inj in clsn w statnry object, subs","Occupant of animal-drawn vehicle injured in collision with fixed or stationary object, subsequent encounter",8088803a2d43e068b632f7f8ad9005137cce9baa3d38627f2c7730010a41101f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V811XXS,"Occ of rail trn/veh inj in clsn w mtr veh in traf, sequela","Occupant of railway train or railway vehicle injured in collision with motor vehicle in traffic accident, sequela",8e82e1713a29b4e3369126de493d235d171411e6b034a327d04144bc7a04de8b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V812XXD,"Occ of rail trn/veh inj in collisn/hit by roll stok, subs","Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock, subsequent encounter",38e3bdc72d214536c4e34d53cc5b9d91ba18dc0053f181b6322ec9705bf12386,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V813XXS,"Occ of rail trn/veh injured in clsn w oth object, sequela","Occupant of railway train or railway vehicle injured in collision with other object, sequela",7f2d267ff11bad54b08bd6dc46d78f3d5d121a0c5ac41fd7d38ccb3ff90fea3c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V814XXD,"Person injured wh brd/alit from rail trn/veh, subs","Person injured while boarding or alighting from railway train or railway vehicle, subsequent encounter",c7331ed761eb8bbd85729852e335f87176742413c62f3bfea2e063529e6a5abf,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V817XXD,"Occ of rail trn/veh inj in derail w/o antecedent clsn, subs","Occupant of railway train or railway vehicle injured in derailment without antecedent collision, subsequent encounter",0097a3e9ee7bc910e8ae389d4be8804e920d34fb19b42a389c2b29186df05002,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V817XXS,"Occ of rail trn/veh inj in derail w/o antecedent clsn, sqla","Occupant of railway train or railway vehicle injured in derailment without antecedent collision, sequela",3b189783f4945eb3aec84d93c69e5a4345783c51ef97b213005e3278e7f0bc88,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V8181XA,"Occ of rail trn/veh inj d/t explosn or fire on train, init","Occupant of railway train or railway vehicle injured due to explosion or fire on train, initial encounter",086031e607ee05fd4ca7ba1d6ff61f569322f8582bc7be5852a82d1b60996eb8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V8189XA,"Occ of rail trn/veh injured due to oth railway acc, init","Occupant of railway train or railway vehicle injured due to other specified railway accident, initial encounter",0b5f3e6a5cc84ab81e1bfd1f831496079dbe5d92ee3ba8b50ea3eb5ae3efb2bb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V821XXA,"Occupant of stcar injured in clsn w mtr veh in traf, init","Occupant of streetcar injured in collision with motor vehicle in traffic accident, initial encounter",3a09f645e84e36a25ba36faa266171516c43feccf09a4b96a681b7922a922fb5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
